𢄦,diǎo
迵,dòng
挅,duò
厧,diān
壔,dǎo
䟡,dì
𢆴,diǎo
𩏥,dān
譵,duì
逹,dá
墪,dūn
𪃒,duó
𡼻,duì
㱩,dú
𣸉,dá
蹛,dài
𩸎,dìng
𨘬,dì
𩳈,dōu
唗,dōu
蜳,dūn
𢗝,dì
噉,dàn
𠢣,diàn
迏,dá
𦂀,dá
𦨍,dīng
𤄛,duì
䍄,diǎn
髢,dí
崠,"dōng,dòng"
匰,dān
𫁥,diàn
𤝬,dǐ
𩞬,dèng
竨,diào
刟,diāo
𢍪,dēng
䠬,dèng
𧓕,dōng
𣢳,dìng
𩈉,dàn
䬈,duì
𠚣,dāo
趆,dī
瑖,duàn
𣛻,dié
䐾,duó
𧞹,dū
𧱓,dòu
箉,"guǎi,dài"
瀻,dài
毈,duàn
奝,diāo
憺,dàn
秺,dù
獃,dāi
𥖾,dí
鋽,diào
頧,duǐ
鎝,dā
𥕐,dí
𣅥,dī
顁,dìng
𫂫,dìng
𧴸,dān
䩥,dàn
墶,dā
偳,duān
𠫜,dì
𩃒,duǒ
浢,dòu
𧯞,"dòu,dōu"
𦼿,dūn
𩜦,dìng
鐸,duó
𪓼,diān
壂,diàn
𥾬,dī
闣,"dāng,dàng"
𡼖,dūn
㐉,dīng
𠾇,dōu
鐓,duī
䚟,dǎi
𪌷,děng
𧽿,dòng
𣑧,duò
𠫨,duì
綐,duì
竳,dēng
𣣴,dà
𩤣,duàn
砃,dān
軑,dài
哋,"diè,dì"
𨴗,dié
䅜,duò
贕,dú
鏑,"dí,dī"
䏲,dié
𤚊,dié
㗖,dàn
𠕇,diàn
扽,dèn
𠷂,dài
𥳔,duò
𡦨,dǎn
隥,dèng
𠐵,dǎo
𧡍,dòng
淂,dé
僤,dàn
𢷺,dú
妬,dù
箽,dǒng
塅,duàn
𪆻,dǎn
𥉝,dōu
䦒,dàng
𪤯,dūn
䤪,duǒ
𥳸,dàn
𩅆,duì
蚮,"dài,dé"
𩬱,dào
𧉛,dì
訑,dàn
䬦,dòu
厎,dǐ
𦩍,"dāo,diāo"
逇,dùn
鍀,dé
𣁵,dǒu
𧊇,"dài,dé"
焍,dì
𩔂,dùn
獤,dūn
𠩷,diǎn
𨷾,dàng
㻖,dài
瞗,"diāo,dōu"
㓠,diàn
𣫔,dū
𧤲,dǐ
𠴼,dào
𩾗,"diāo,jiāo"
㴿,dǐng
琽,dǔ
㣙,dí
欓,dǎng
𫟁,duàn
𣌏,dé
𠫉,diān
𠠔,dú
澢,dāng
𩃠,dài
雿,diào
伅,dùn
妉,dān
橂,diàn
𣝉,duì
𦼲,dāng
彽,dī
𣱍,dàn
厾,dū
苖,dí
鯟,dōng
髧,dàn
𩵚,dù
𥓬,dào
捯,dáo
褍,duān
瓭,dǎn
惪,dé
錖,dú
阺,dǐ
𪾾,dá
㥈,dié
𨹃,"duǒ,duò"
𡑈,duǐ
𠱑,dōu
雼,dàng
涷,dōng
𠶧,diān
婰,diǎn
𣩟,dèng
䍕,dǐ
惇,dūn
矴,dìng
唞,dóu
𨂻,dǎo
蝃,dì
䳀,dié
䙤,"duǒ,duò"
𧡪,"dān,dàn"
𩔡,dōu
䮴,dèng
𨎴,dāng
朶,duǒ
𤲭,dǎn
頕,dān
鬪,dòu
𥳉,dū
䣌,dǐ
腣,dì
㝎,dìng
𠈰,dàn
𩷎,dí
垈,dài
𣚪,dùn
賧,dǎn
𢾅,dù
𣨲,dù
叇,dài
𣱼,dāo
𥂦,dūn
𤛛,duǒ
𥄦,dǎn
𦻁,dàn
𩼉,"dāng,hān"
𣯵,dì
𦞱,duǐ
荰,dù
𣁍,dào
㶡,"dài,huǒ,zuó"
禫,dàn
𤵊,dù
殬,dù
礑,dàng
䱋,"dǎn,gǒng"
𧔬,dù
𦘴,dū
懛,dāi
𤺌,dēng
𨀟,duó
𥥷,dòu
𢕯,diàn
𧑘,dàng
岻,dī
𠤼,diào
𥵏,diàn
㯂,dài
嚁,dí
𥫬,dùn
𨬍,"duò,duì"
褝,dān
蓞,dàn
㙂,duì
仾,dī
𨥶,dài
遰,dì
隓,"huī,duò"
㶘,diàn
𥑼,diàn
𣧹,èr
𩕬,è
栭,ér
䱮,é
頋,ě
珴,é
𤎣,è
砐,è
𠚧,èr
𥓈,è
𤡾,è
𣄰,ě
粫,ér
㖾,è
𢃲,è
𧌣,ěr
𤭼,è
𢀪,ěr
𧊜,è
妸,ē
𩤩,é
弍,èr
𨵌,ě
峎,ěn
𪘐,è
𣤲,è
毦,ěr
㔩,è
𡪗,è
𢼛,"gé,guó,è"
䊐,"èn,huá,huàn,hún"
鈋,é
䎶,èr
𩚬,è
𧽶,é
䋩,ér
蚅,è
𤽓,ér
悪,è
𪅴,è
𨌧,è
㷈,è
齃,è
䳘,é
䄉,é
𥩮,è
奀,ēn
荋,ér
𢄽,èr
𪕔,ěr
餩,è
𩸇,è
誐,é
𤂷,è
𥑾,è
𪐰,èr
峩,é
𧠞,è
䑪,è
𥔲,è
貮,èr
𦊪,è
㮙,è
𥅡,ér
𩊢,è
𨂁,è
魤,é
𨸷,è
陑,ér
𡴯,è
䣞,è
駬,ěr
𧍬,è
袻,ér
𧭪,è
𣩚,ér
妿,ē
輀,ér
囮,é
𪘊,è
䅰,ěn
㛅,èr
覨,è
𩨮,è
卾,è
㗁,è
弐,èr
𩒰,ě
㢽,ěr
㖇,ér
娿,"ē,ě"
隭,ér
㓵,è
𧒎,é
䋙,ěr
𩖀,è
胹,ér
𡅡,è
㠋,è
𠰜,è
䝈,è
擜,è
𥯳,è
𩋽,é
𦗼,ěr
𦖢,èr
㧖,è
𣘨,"ě,ē"
咡,èr
䙳,è
磀,é
鵞,é
䣵,èr
鵈,ě
𫝃,ěr
𧔼,é
𡹣,ē
𧿕,é
轜,ér
櫮,è
㦍,è
𨺨,è
歞,è
峏,ér
𤫹,ēn
蝁,è
𠒆,ér
鉺,ěr
䌺,ěr
遻,è
薾,ěr
栮,ěr
搹,è
堮,è
偔,è
頞,è
𩱓,ěr
迗,é
𩉴,è
𩣣,"é,ě"
砨,ě
𧼎,è
㟯,è
𡪑,è
𩐰,è
洏,ér
㧫,ér
廅,è
𩕟,è
𧊧,"gé,è"
樲,èr
𡦕,ér
𩋊,è
髵,ér
趰,ěr
𤻜,"kài,è"
𡟯,ēn
𠱫,è
阨,è
𨤕,è
𡵖,ěn
𡅅,"é,éi"
誀,èr
豟,è
𩪤,è
𨶯,é
琧,è
䬶,èn
涐,é
讍,è
䏪,èr
鮞,ér
尒,ěr
𣢛,è
䖸,é
𫎎,èr
𠥍,ē
頟,é
敋,"gé,guó,è"
遌,è
𡷐,ěn
𠥕,è
枙,"ě,è"
𡀾,è
𧨟,è
𢼚,è
𪙯,è
衈,ěr
呝,è
𪭧,ér
𩰴,ér
鰪,è
湂,è
𥋙,è
𥑺,ē
𨑸,ěr
戹,è
䩹,é
砈,è
鈪,è
崿,è
𩚪,ěr
𨃃,è
硆,è
峉,é
岋,è
鋨,é
䫷,è
蕚,è
鍔,è
𢨡,è
𦛅,è
尓,ěr
軶,è
𩸖,è
𧙃,ě
搤,è
侕,ér
阸,è
𤪄,è
騀,ě
吪,"é,huā"
鑩,è
䕏,é
児,ér
譌,é
鰐,è
搕,"kē,è"
𪕨,ér
𡾙,è
䳗,é
𧢽,é
鞥,ēng
𠥜,è
㒃,èr
𧚄,é
匎,è
刵,èr
㩵,è
睋,é
𩑁,é
轒,fén
𠪻,fù
柫,fú
䚨,fèi
𢚅,fěn
𨎾,fén
𥪚,fú
畉,fú
𩵥,fèi
𥱀,fū
𦇁,fū
𡵛,fù
洑,"fú,fù"
琈,"fú,fū"
餴,fēn
鬴,fǔ
暃,fēi
𤰪,fèn
䘀,fù
錺,fāng
瀪,fàn
弣,fǔ
𨆌,fán
㤆,fàn
𦨋,fú
𢏍,fú
萉,fèi
鏠,fēng
䲱,fǎng
冹,fā
𩵹,fù
瞂,fá
𢅯,fèn
𩬙,"fù,fū"
𩢿,fù
騛,fēi
猦,fēng
𠥓,fāng
筟,fū
𨺢,fēng
鳯,fèng
𢐲,fán
𥪋,fú
渢,fēng
鐇,fán
鮄,fú
𦍪,fén
盕,fàn
㐢,fú
鈖,fēn
𩞑,fēn
𦊦,fú
灋,fǎ
𪆠,fù
襆,fú
𤺕,fèi
姇,"fū,fú"
缹,fǒu
𧬋,fà
𩣜,fù
䋹,"fú,fù"
𢾺,fěi
㕊,fū
䛀,fǎn
祔,fù
㷆,"dòu,fù"
荂,fū
𩒙,"fǔ,guì"
䰁,fèi
𨙮,fán
䞯,fù
餥,fēi
䨽,fěi
𤆶,fén
𦂊,fù
𩱎,fèi
盽,fēng
𦰛,fén
柎,"fū,fǔ,fù"
𩐚,fú
𧾳,fēng
䪛,fán
𦐡,fú
𦎎,fǔ
𨋺,fá
𦔍,fù
𩭺,fù
渄,fēi
蒶,fén
袝,fù
橎,fǎn
𠣡,fèng
旊,fǎng
𩵩,fū
𦜒,fǎn
絥,fú
䞸,fù
𣸣,fén
艀,fú
枎,"fú,fū"
櫠,fèi
躮,fēn
𤿓,fā
岪,fú
𦱷,fēi
橨,"fén,fèn,fèi"
褔,"fù,fú"
䀀,fán
𠵮,fěn
帗,fú
蕡,fén
㽬,fù
椨,fǔ
雰,fēn
籵,fán
𨁒,fū
𤸑,fù
崶,fēng
鱕,fān
𫟴,fēn
𦲫,fú
蕜,fěi
颫,fú
𤿭,fǔ
枌,fén
幩,fén
𥻫,fán
鉜,fú
𧦟,fān
𫔃,fén
𦽏,fú
婓,fēi
赗,fèng
䫶,fán
𨤚,fèn
𡞪,fú
𡬇,fū
𡁈,fàn
𤸗,fù
翂,fēn
鴀,fǒu
𢠲,fù
𪢽,fēng
𩪌,fèng
𩂎,fù
𨦛,fù
馡,fēi
𪁹,fēi
䴅,fén
𦊻,fán
𦶚,fěn
鮒,fù
疿,"fèi,féi"
㕫,fǎng
𧮱,fén
𤊻,fōu
㫙,fú
俷,fèi
𧌘,fèi
鷭,fán
𩠷,fú
㿎,fèn
𡜊,fǒu
鍑,fù
𥝊,fèi
蚠,fén
羳,fán
𨵟,fú
𧕡,fù
㔗,fèi
𨳣,fēn
坲,fó
覄,fù
蜅,fǔ
𩘵,fēng
墢,fá
奿,fàn
㕮,fǔ
䞜,fù
麱,fū
詂,fù
𩅿,fù
䑔,fèi
襥,fú
𧓖,féi
𤇮,fá
鍢,fù
輽,fàn
䋨,fǔ
䤵,fèi
㺕,fán
訉,fàn
𦪖,fān
缻,fǒu
䨗,fú
糐,fū
韨,fú
婔,fēi
滼,fàn
飌,fēng
𥎰,fǎ
㖹,fèn
栿,fú
𧁉,fàn
笵,fàn
𧉊,fǔ
𤶖,fú
䕠,fèi
𧥚,fó
㡝,"fèng,fú"
𧻳,fù
䩁,fēi
𩰾,fèi
𡌦,fèi
𨲫,féng
凢,fán
𧄏,fù
㐟,fēi
𡢎,fàn
䂲,fǎ
䟮,fú
鵩,fú
騑,fēi
𢑮,fēi
𣞒,fū
𨺅,fù
桻,"fēng,fèng"
鈇,fū
𦎭,fú
郙,fǔ
茷,fá
㶗,fàn
𧥹,fēng
柉,fán
罦,fú
𩳎,fú
𦃄,fěi
𡵞,fēng
𣿝,fèng
𡠞,fú
䫝,"fǔ,fù"
𤣖,fēng
𦍏,fén
婏,"fù,fàn"
𢗫,fǔ
䭸,fù
𩄼,fěi
𧀮,fū
紱,fú
𡕖,"jǔ,féng"
綒,fū
𤇰,fá
𤉨,fú
裶,fēi
㧍,fǎng
秎,fèn
𥼞,fán
𢂆,fù
䆏,fèi
訜,fēn
𣿆,fú
魴,fáng
梤,fēn
𥾧,fú
蛗,fù
𠏿,fěi
峯,fēng
𢹔,fèn
䣹,fá
萯,fù
𢯋,fǔ
蘴,fēng
邞,fū
𩑬,"fǔ,guī"
𤕾,"qiú,fǔ"
湗,fèng
轓,fān
𤔟,fēn
諨,fú
𥟍,fěi
𥭬,féi
竕,fēn
笲,fán
燓,fén
𥃵,fàn
鐼,fén
衭,fū
韍,fú
䉬,fèi
蚡,fén
𧢜,fán
葍,fú
𣍧,fěi
旛,fān
䌓,fán
䊩,"fán,fàn"
𥒰,fǔ
𡦄,fú
𠛸,fén
𢁀,fú
𥇖,fēi
𡗹,fàn
𤄑,fàn
𪀺,fù
㷭,fēng
眆,fǎng
𫖍,fú
仹,fēng
𥹇,fàn
麬,fū
𣆵,fú
𩋟,"fú,fù"
鄷,fēng
檒,fēng
淓,fāng
琺,fà
姂,fá
𩖼,fú
焨,fèng
酜,fū
㥹,fěn
稪,fú
㠶,fán
㚆,fù
𤠪,fú
𤖘,"fèn,fén"
盙,fǔ
𦸱,fù
颿,fān
㕹,fá
㪄,fú
飰,fàn
魵,fén
蚥,"fù,fǔ"
䕁,fěi
灃,fēng
鴌,fèng
㮥,fèn
𥅒,fàn
𧥱,fú
嬏,fān
羵,fén
橃,"fá,fèi"
𢶃,fán
䳕,fóu
簠,fǔ
𩊩,"fēng,féng"
墦,fán
𤼵,fā
虙,fú
𦪑,fá
𨷒,fēn
𨾔,fàng
繙,fān
彂,fā
㳇,fù
𣑿,fú
鼣,fèi
䟔,fù
陫,fèi
勫,fān
沷,fā
𧿳,"fú,fèi"
𧍯,féng
堏,fāng
䠵,fù
𣍐,fèi
𩉧,fēng
𣱦,fēn
𥷱,fù
荴,fū
䦣,fù
𩡫,fàn
𪂋,fù
䫍,fǔ
䇅,fá
𥨍,fù
𩙐,fēng
蕟,fà
㴀,fàn
冨,fù
𥧷,fú
笩,fá
𧍙,fàn
𤭟,fù
𩦎,"fēi,fěi"
𨝭,féng
羒,fén
𦮹,fú
𪐃,fěng
𥊒,fèng
饙,fēn
𪀐,fú
忛,fān
𥽒,fèn
黺,fěn
𪯈,fú
媍,fù
𪴩,fēng
粰,"fū,fú"
鄜,fū
𣻜,fú
澓,fú
棐,fěi
𨻃,fèi
鎽,fēng
𠓟,fá
癁,fú
鴋,fāng
㳒,fǎ
𦨡,fú
𪖇,fán
𡕨,fú
𪂀,fǔ
鍅,fǎ
𥘬,fú
䨾,fěi
霻,fēng
𩡷,"fēn,fèi"
㘺,fá
僼,fēng
𢨲,fáng
𩉵,fén
㸋,fán
雬,fǒu
㾈,fù
𩜲,fú
襎,fán
𠟟,fá
𪍏,fù
𧕒,fěi
浌,fá
𥹻,fèn
綍,fú
𤼺,fèi
鶭,fǎng
𨤘,fèn
弅,fèn
䯨,"fén,hè"
𥲛,fù
箙,fú
䋦,fán
𣬩,fēn
𩣸,fù
袚,fú
蠜,fán
𤣹,fǎ
憣,fān
玞,fū
𦨲,fán
蕧,fù
𢌹,fú
旙,fān
𠻫,fèn
禣,fù
靊,fēng
栰,fá
𨠒,fàn
翇,fú
𫙆,fǔ
𧚆,fèi
碸,fēng
瀿,fán
朆,fēn
𤙭,fǔ
𠒾,fàn
𥢌,fán
𧒂,fù
𧍃,fěi
㦀,féng
𩗧,fáng
𢁤,fēn
𪃓,fù
䌿,fú
寷,fēng
𫔁,fén
𧷐,fén
偩,fù
焤,fǔ
緐,fán
䒇,fù
炥,fú
䔰,"fú,fù"
䉊,"fàn,fáng"
𪊐,fū
匥,fán
瓬,fǎng
𩂆,"fǒu,fù"
䌗,fǔ
膹,fèn
𥄓,fū
㤔,"fú,fù"
䵾,fú
𤗸,"fèn,fén"
𦱖,fù
𧝇,fèi
𧉈,"fóu,fú"
䞞,fú
𥫳,fāng
㓡,"fǔ,fǒu"
豶,fén
𩂔,fú
𥰛,fú
妢,fén
𦩡,fú
𤒓,fú
䒦,fàn
𩍏,fù
髣,fǎng
𨤝,fèn
㤱,fù
璠,fán
泭,fú
咈,fú
𤙤,fū
䕎,fú
𢧝,fèn
紑,fóu
鮲,fú
𢴢,fén
𠣾,fù
厞,fèi
𧊦,fǒu
軓,"fàn,guǐ"
竎,fù
𣙿,fèi
𣭘,fú
𩇯,féi
𧑈,fèi
仏,fó
䑧,fú
偑,fēng
𫍛,fēn
𣘧,fū
賻,fù
綘,féng
䛍,fèi
猆,fēi
賵,fèng
𡎊,fàn
𡜀,fàn
𧖚,fú
𥄑,fú
廃,fèi
飜,fān
𫄩,fán
𨾚,"guī,fū"
䈈,féi
藅,fá
薠,fán
𠋩,fù
𡨖,fěn
𤘝,fèn
𧴌,fú
𢀼,fú
𩲌,fāng
䭵,fán
𥝋,fèi
𣥋,fǔ
凬,fēng
𧆉,fēng
坺,fá
僨,fèn
𩹉,fēi
㥱,fěi
鐢,fán
𥒫,fū
𠮆,fèi
蠭,fēng
緮,fù
𢻮,"jié,fú"
煈,fèng
㬼,fù
凨,fēng
𣄅,fǎng
峜,fǎ
釡,fǔ
蝜,fù
㜶,fàn
𩳐,fǔ
凮,fēng
𡶉,fàn
𢂀,fú
𦺉,fū
㕨,fàn
𨑑,fǔ
𠌽,fù
䮛,fù
𩰟,fēn
𧀭,fán
䡍,"fú,fǔ"
𫖺,fán
䒀,fú
飝,fēi
倣,fǎng
𩿈,"fén,fēn"
𩨩,fàn
𣀣,fú
𤱽,fú
𨞻,fū
𦾴,fán
篈,fēng
䢍,"fǎng,fèn"
馚,fēn
怤,fū
𩉽,fú
帉,fēn
𪂾,fù
靟,fēi
𤖀,fēng
𩢈,fēn
𢊱,fén
𧉤,fàn
𣀾,fú
𪂏,fèi
鼖,fén
鱝,fèn
甶,fú
琒,fēng
𢇪,fàn
黂,fén
靅,fèi
舧,fán
乀,fú
輹,fù
凣,fán
沨,fēng
㵯,féng
𨛔,fǒu
𧿚,fēn
𩧅,fán
𩂕,fú
𫒘,fǒu
𦖀,fū
嬔,fù
癈,fèi
紨,"fū,fù"
獖,"fén,fèn"
哹,fú
𢒒,fú
㤃,fáng
仮,fǎn
𢾭,fū
𫝊,fù
𤭍,fàn
𩢰,fú
䉒,fán
鉘,fú
奜,fěi
屝,fèi
䩿,fén
𡤎,fàn
䝾,fù
𥍮,"féng,fēng"
昐,fēn
坿,fù
牥,fāng
馩,fén
𧒙,fù
𩇫,fēi
𩇮,fèi
𥄱,fèi
𩐯,fèng
隫,fén
𩋨,fú
踾,fú
𣔶,"fán,fàn"
䣲,fàn
笰,"fú,fèi"
豧,fú
艂,féng
𤄫,fān
𥩱,fá
𡊄,fèn
𡐝,fù
剕,fèi
豮,fén
鰒,fù
𢒍,fèi
𨩥,fēng
𢇫,fěng
㷊,fén
𢻲,fǔ
𧀴,fū
杋,fán
𥛝,féng
覂,fěng
𡫺,fū
𩒺,fù
𢁥,fēn
𨵈,fēi
䪤,fán
𥼼,fū
𧼗,fú
傠,fá
𥂙,fèn
𪧥,fú
蜰,féi
𢐴,fèng
嬎,fàn
鳺,"fū,guī"
䠊,fèi
岎,fén
砆,fū
𦿁,fú
𪕃,fāng
娐,fū
𢞦,fú
𦦽,"juàn,fàn"
𥦘,fú
㩌,fèi
𩇴,fāng
𢗲,fū
𦑹,fú
𡨛,fēng
䟪,fěng
犿,"huān,fān"
㸮,fén
𤝟,"fú,fèi"
鐨,fèi
𤷂,féi
𥷜,fēng
䩼,féng
㟊,fú
𦧁,fěng
𨸏,fù
蚹,fù
𩙣,fēng
昘,fǎng
𣹋,fú
堸,féng
𦐈,fēn
𩾿,fù
𩎛,fú
䮳,fán
𫙉,fǔ
𥠶,fěi
昲,fèi
𩇽,féi
𩓖,fú
𢻀,fǔ
𧌓,fù
㵒,fèi
麷,fēng
𦳓,fú
䂤,"fù,hái"
玸,fú
𣄎,fù
汎,fàn
𨌥,fú
衯,fēn
𢗰,fǎn
䨱,fù
𦜁,fēng
𨀳,fá
刜,fú
俌,fǔ
𠆩,fàn
𣳜,fàn
䩉,fǔ
鳬,fú
𩆦,fèi
発,fā
梻,fó
𧌈,fù
佱,fǎ
𥳇,fù
𫞶,fǔ
𠲽,fú
㠅,"fú,fù"
罸,fá
𩙲,fēi
𢳁,fèi
𤬨,fàn
𢰆,fú
𦦑,fén
𦊾,fú
曊,fèi
堼,fēng
𥳡,fén
㛲,fà
𡏪,fū
𠓗,fù
軬,fàn
舤,fán
𩖬,fú
𧳂,fú
濷,fèi
𧊾,fán
垘,fú
䐪,"fàn,juǎn"
𠞵,fá
頫,fǔ
𪺞,fú
𧕿,fěi
䙜,féng
䀟,"fán,fèi,fèn"
芣,fú
𩿧,fū
𠬝,fú
𢓱,"fēng,fèng"
鈁,fāng
燌,fén
𤆮,fū
㙏,fù
𣯻,fēn
𩷸,fáng
𤽦,fǒu
椱,fù
髴,fú
懯,fū
𦨈,fú
妦,fēng
𨟄,fán
髪,fà
𦰺,fù
羮,gēng
𩖒,guān
耇,gǒu
襘,guì
𠛕,guāi
䩐,"gé,jí"
茪,guāng
訽,gòu
𧣡,gǔ
㚖,gǎo
𣁖,gàn
輵,gé
𩹿,gé
𣮎,gǔn
烡,guāng
𦍱,gāo
𪭍,gǒng
𦫻,gǎi
𪟲,gǎn
軱,gū
尳,gǔ
杛,gōng
𤱺,guì
𣵷,"hán,gàn"
𦋆,gū
吿,gào
𥴩,gé
𩨬,gǔn
㯯,gòng
𢝸,guò
𨊧,gōng
碽,gōng
㧏,gāng
𦈲,"kāi,gǔ"
犵,gē
欟,guàn
𩫖,guō
𧭕,guó
𥘏,gǎn
𨏴,gé
𤆜,guà
藳,gǎo
𩟂,guò
鱤,gǎn
𨣉,gàn
凅,gù
佫,gé
鸛,guàn
罣,guà
𫝪,gòng
𧲿,gòu
漧,gān
絙,"huán,gēng"
𩙏,gǔ
𩧉,guāng
𠪑,guì
𥵠,gǔ
𠬞,gǒng
嘓,guō
𣵼,gàn
𣪸,gù
𡟫,gòng
𢃦,guǒ
𡌲,guī
𩴵,gān
𤕒,gě
𢝳,gǔ
𨒱,gōng
𥉇,gòu
𩳝,guì
𣘠,gǎn
𠲱,gé
𢡇,gū
𪭎,guǐ
𥷬,guān
𨎩,guāng
㝅,gòu
𩊛,guǐ
𨱣,gǎi
犺,"kàng,gǎng"
龫,gàn
㠬,gū
𣨍,gǔ
垙,guāng
𦎼,gòu
鞷,gé
𡌪,guài
邽,guī
踻,guā
𨾴,guī
篐,gū
𥑰,guài
坬,guà
𣽅,guō
𧇡,gū
𣨺,gǔ
𡘝,gǔn
𨋑,gǒng
㞅,guǒ
錷,gá
𤭙,"hán,gān"
𧈑,gé
牫,"gē,qiú"
珖,guāng
𣦦,guì
𪉦,"jiàn,jiǎn,gàn"
𪇜,guá
𧬪,gùn
𪏢,gōng
𥡅,gāo
広,guǎng
舘,guǎn
拲,gǒng
泒,gū
𩹺,gé
豿,gǒu
𠞖,gòng
𢻂,guī
𡉅,gā
銧,guāng
𩔆,guì
鳡,gǎn
皼,gǔ
𠛒,guā
𢀜,gǒng
𢡍,gé
𨴛,gōng
簳,"gǎn,gàn"
𡖪,guài
𧤐,guǎ
𦏦,gāo
𡯽,gà
𤜊,gē
蔉,gǔn
𨽏,guō
稁,gǎo
茥,guī
歄,guā
𥮝,gǔ
観,"guān,guàn"
鼛,gāo
𣬫,"jiè,gà"
骭,gàn
𤠇,gé
叧,guǎ
𠇒,gōng
𣷾,guǐ
𠛊,gē
𨐥,gé
炛,guāng
耉,gǒu
摫,guī
茖,gè
𢞚,gěng
𢺄,guān
鈛,guō
𥕖,guǒ
𢍓,gǎi
詌,gàn
𪃿,gē
𧆻,gū
𢐚,guó
𦼮,"gǎn,gàn"
㭎,gāng
戨,gē
𪇗,gǔ
𦓼,gǔn
𨱕,gǎi
𦾮,"gàn,gǎn"
戓,gē
抇,"hú,gǔ"
𠏤,guǎng
𩄢,gòu
漑,gài
刯,gēng
𡠒,guān
糿,"jué,gōng"
𥥠,guǐ
𠮶,"gǎ,gě"
唂,gū
煱,guā
𤠼,gòu
凎,gàn
𦺊,guān
𡒩,gāo
瘑,guō
𧘏,gōng
𦑜,gé
鈲,gū
爟,guàn
淉,"guǒ,guàn"
禞,gào
䢼,gōng
𢰌,gāng
銽,guā
𪰄,gàng
𦘌,guō
䠩,guì
𢄍,"hé,gé"
𨳡,"jiān,guān"
𩕍,"gǎo,háo"
䋁,gěng
泴,guàn
𣕌,gōu
撀,gòu
㲃,guǐ
榦,gàn
𨬕,gū
㨰,"gé,gǔn,hùn,huò,jié"
潅,guàn
𨋝,gōng
𣂄,guō
𠵯,guā
𡦹,guān
㚏,gǎo
𩓸,guī
𩢨,gān
㽘,gǎng
㠫,gū
𨉹,guó
𩪁,guì
朹,"qiú,guǐ"
𩉐,gàn
㧽,"gù,hú"
䙛,"guàn,gǔn"
𢇇,guān
𪃺,gòu
㲹,"guǐ,qiú"
礶,guàn
𢃩,"gǔn,juǎn"
祰,gào
𥎛,guì
玕,gān
綆,gěng
䴚,gǎng
𦎯,gòu
𠖫,gǎn
肐,gē
𠹭,gē
袧,gōu
餜,guǒ
䓢,gù
罫,"guǎi,guà"
錧,guǎn
㝓,"gé,kè"
吤,"jiè,gè"
𥜄,guān
㪈,guì
𥄼,guā
𠴨,guān
橰,gāo
匔,gōng
𪀁,gē
椩,gēng
𧾛,guó
䀭,gāi
棡,gāng
傦,gǔ
𥠳,gǔ
鷱,gāo
峐,gāi
臵,gé
𥄍,guó
𡇸,guāi
𣬂,guàn
𩐣,gōng
𧢌,gāo
𡯋,gān
𨟼,gǎng
韚,gé
痀,gōu
𥸲,gōng
亀,guī
𠵹,gāng
鿍,gàng
𪟋,gè
鳤,guǎn
絯,"gāi,hài"
鿔,gē
𧬕,gū
𦸈,guó
蓕,guì
尲,gān
䫀,gěn
闗,guān
𠌕,gòng
𧥵,guò
𠐽,"guì,guī"
堌,gù
𢪏,"hú,gǔ"
悺,guàn
𡻨,gùn
堽,gāng
𠑹,gǔ
搆,gòu
𢧰,guó
劌,guì
䲺,gàn
滆,gé
𢉂,guān
𩕭,gài
𦩷,gōu
𪀉,"gē,kě"
𣅻,"guǎ,jiōng"
罆,guàn
𡽂,gǔ
𣩔,guàn
𦞨,gōng
𨲿,guì
鮕,gū
𦜷,gèng
関,guān
㗕,gòu
槶,guì
珪,guī
芉,gǎn
𩢍,guā
𪌣,gé
囯,guó
𢁠,gōng
𩍨,guì
𨏚,gé
䗰,guàn
𤲉,guì
粓,gān
呄,gé
𠹓,gé
躀,guàn
𥧂,gǒng
馃,guǒ
䌆,guì
𨞨,gài
𥔂,gèng
𠦬,guāi
㶁,guó
𠿤,guó
侅,gāi
𡼛,gá
𧙸,gēng
𩻎,guā
𫎧,gòu
𢠿,guì
𧵑,gǔ
𠇂,"gè,gě"
𥝒,guà
𥢑,"gǎo,hào"
𧒖,guò
瞡,guī
𨮂,gǎi
𩾷,gē
𧗶,gē
癏,guān
𩑈,guàng
𨝲,"gāo,hào"
罛,gū
黆,guāng
𨭗,guó
𩲡,guǐ
𨝌,gān
𦙶,gǔ
𢖷,gōng
䒷,guā
𧆷,gōng
媯,guī
㱾,"gāi,kāi"
荄,gāi
𦞌,gèng
匌,gé
㫔,gèn
𧟣,gǔ
𨍽,gǔn
𩻧,guǒ
𢫈,"gū,gǔ"
㮡,guàn
灮,guāng
𩪐,guó
佹,guǐ
𢧀,gān
𤼐,"guàn,huàn"
𡖑,gǒu
𪄎,gé
鷎,gāo
𪏠,gōng
𣢪,guǐ
𧋑,gěng
騔,gé
𦄜,gōng
墎,guō
𦓯,guī
䫦,"gé,kài"
脵,gǔ
𪕓,guāng
䃂,"gǔn,gùn"
熕,gòng
𣫌,gòu
㨳,guǐ
𤯌,gān
𨒼,gèn
蓇,gū
㓋,gòng
𥍨,guǐ
䧄,gè
惃,gǔn
懖,guō
𧀙,gěng
𣥥,guàn
𡮟,guān
𩋺,gào
䔌,gāo
𤱾,guì
𡯰,gà
豥,gāi
𧆐,gàn
𠇵,gǎn
𣎄,gèng
䱭,gèng
𦂐,gōu
鞼,guì
𤅱,gǔ
